pairid,ident1,project1,file1,method1,ident2,project2,file2,method2,sim,sim_tok
568,8032,deeplearning4j,repos/deeplearning4j/deeplearning4j/deeplearning4j-data/deeplearning4j-datasets/src/main/java/org/deeplearning4j/datasets/mnist/MnistManager.java,MnistManager.setCurrent(int),56513,openjdk11,repos/openjdk11/src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.core.common/src/org/graalvm/compiler/core/common/Fields.java,"Fields.getRawPrimitive(Object, int)",0.2005789970924315,0.07547169811320753
569,3260,commons-lang,repos/commons-lang/src/main/java/org/apache/commons/lang3/math/Fraction.java,Fraction.floatValue(),4481,commons-math,repos/commons-math/src/main/java/org/apache/commons/math4/fraction/BigFraction.java,BigFraction.doubleValue(),0.7720050160708232,0.1428571428571429
570,14962,freemind,repos/freemind/freemind/freemind/main/HtmlTools.java,HtmlTools.makeValidXml(String),50137,openjdk11,repos/openjdk11/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/dom/CoreDocumentImpl.java,"CoreDocumentImpl.replaceChild(Node, Node)",0.13993499354762604,0.08982035928143717
571,13494,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/MethodRef.java,MethodRef.getName(),37332,openjdk11,repos/openjdk11/src/jdk.aot/share/classes/jdk.tools.jaotc/src/jdk/tools/jaotc/AOTCompilationTask.java,AOTCompilationTask.run(),0.1798362422726676,0.12011173184357538
572,2335,commons-lang,repos/commons-lang/src/main/java/org/apache/commons/lang3/CharUtils.java,CharUtils.unicodeEscaped(char),25335,openjdk11,repos/openjdk11/test/langtools/tools/javap/output/JavapTester.java,JavapTester.compileTestFile(),0.1900280787090284,0.2435897435897436
573,18516,guava,repos/guava/guava/src/com/google/common/hash/HashingInputStream.java,HashingInputStream.read(),38452,openjdk11,repos/openjdk11/src/java.desktop/share/classes/java/beans/XMLDecoder.java,XMLDecoder.readObject(),0.27107995369247695,0.303030303030303
574,5791,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-backends/nd4j-backend-impls/nd4j-cuda/src/main/java/org/nd4j/jita/constant/ProtectedCudaConstantHandler.java,ProtectedCudaConstantHandler.amountOfEntries(int),14363,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaElementDelta.java,JavaElementDelta.toDebugString(int),0.1546796569811192,0.053097345132743334
575,18508,guava,repos/guava/guava/src/com/google/common/hash/LongAdder.java,LongAdder.add(long),28647,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/concurrent/atomic/LongAdder.java,LongAdder.add(long),1.0,0.7984496124031008
576,7487,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/versioncheck/VersionCheck.java,VersionCheck.getVersionInfos(),36191,openjdk11,repos/openjdk11/src/jdk.javadoc/share/classes/jdk/javadoc/internal/doclets/toolkit/builders/SerializedFormBuilder.java,SerializedFormBuilder.buildMethodInfo(Content),0.19755211944742346,0.1166666666666667
577,8239,deeplearning4j,repos/deeplearning4j/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/layers/BaseOutputLayer.java,BaseOutputLayer.Builder.lossFunction(ILossFunction),51719,openjdk11,repos/openjdk11/src/java.xml/share/classes/com/sun/org/apache/xalan/internal/xsltc/runtime/BasisLibrary.java,"BasisLibrary.startXslElement(String, String, SerializationHandler, DOM, int)",0.13344507958002078,0.048034934497816595
578,627,checkstyle,repos/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/javadoc/HtmlTag.java,HtmlTag.isCloseTag(),14273,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/jdom/DOMField.java,DOMField.hasMultipleVariableDeclarators(),0.1327449267641584,0.3666666666666667
579,12565,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/nd/db/NdStringSet.java,NdStringSet.remove(String),44039,openjdk11,repos/openjdk11/src/java.desktop/share/classes/javax/swing/text/html/parser/Parser.java,Parser.getString(int),0.13823314317984464,0.1941176470588235
580,19315,guava,repos/guava/guava/src/com/google/common/cache/LongAdder.java,LongAdder.add(long),28647,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/concurrent/atomic/LongAdder.java,LongAdder.add(long),1.0,0.7984496124031008
581,2472,commons-lang,repos/commons-lang/src/main/java/org/apache/commons/lang3/mutable/MutableDouble.java,MutableDouble.compareTo(MutableDouble),32702,openjdk11,repos/openjdk11/src/java.base/share/classes/java/time/LocalTime.java,LocalTime.compareTo(LocalTime),0.13610649542759692,0.1707317073170732
582,344,caffeine,repos/caffeine/jcache/src/main/java/com/github/benmanes/caffeine/jcache/event/EventTypeAwareListener.java,"EventTypeAwareListener.dispatch(JCacheEntryEvent<K, V>)",25361,openjdk11,repos/openjdk11/test/jaxp/javax/xml/jaxp/libs/jaxp/library/JAXPTestUtilities.java,"JAXPTestUtilities.failCleanup(IOException, String)",0.13001186235486964,0.12903225806451613
583,7506,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-buffer/src/main/java/org/nd4j/linalg/api/buffer/util/AllocUtil.java,AllocUtil.getAllocationModeFromContext(String),34450,openjdk11,repos/openjdk11/src/jdk.scripting.nashorn/share/classes/jdk/nashorn/internal/parser/ParserContext.java,ParserContext.getCurrentFunction(),0.1274405743941641,0.276595744680851
584,9174,deeplearning4j,repos/deeplearning4j/deeplearning4j/deeplearning4j-nlp-parent/deeplearning4j-nlp/src/main/java/org/deeplearning4j/models/embeddings/loader/WordVectorSerializer.java,"WordVectorSerializer.writeSequenceVectors(SequenceVectors<T>, SequenceElementFactory<T>, File)",15221,freemind,repos/freemind/plugins/wsl/src/onekin/WSL/WSL_Util.java,"WSL_Util.copyFile(File, File)",0.12033451448630551,0.2650602409638554
585,11707,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/eval/org/eclipse/jdt/internal/eval/CodeSnippetToCuMapper.java,CodeSnippetToCuMapper.getImport(int),19872,openjdk11,repos/openjdk11/test/hotspot/jtreg/vmTestbase/nsk/share/jdwp/Debugee.java,"Debugee.getCodeIndex(long, long, int)",0.19218933933203058,0.1061452513966481
586,17479,guava,repos/guava/guava-tests/benchmark/com/google/common/util/concurrent/MonitorBasedArrayBlockingQueue.java,MonitorBasedArrayBlockingQueue.toArray(),28468,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/concurrent/PriorityBlockingQueue.java,PriorityBlockingQueue.toArray(),0.8689472573479629,0.3977272727272727
587,1444,commons-collections,repos/commons-collections/src/main/java/org/apache/commons/collections4/iterators/IteratorIterable.java,IteratorIterable.iterator(),57023,openjdk11,repos/openjdk11/src/java.xml.crypto/share/classes/com/sun/org/apache/xml/internal/security/keys/storage/StorageResolver.java,StorageResolver.getIterator(),0.12181269271511229,0.3448275862068966
588,5591,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-serde/nd4j-aeron/src/main/java/org/nd4j/aeron/ipc/AeronUtil.java,AeronUtil.printStringMessage(int),15131,freemind,repos/freemind/freemind/plugins/collaboration/jabber/view/SpringUtilities.java,SpringUtilities.printSizes(Component),0.12005387126106909,0.42028985507246375
589,5332,deeplearning4j,repos/deeplearning4j/datavec/datavec-api/src/main/java/org/datavec/api/records/reader/impl/transform/TransformProcessRecordReader.java,TransformProcessRecordReader.hasNext(),11720,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/eval/org/eclipse/jdt/internal/eval/EvaluationResult.java,EvaluationResult.hasErrors(),0.11828277374128267,0.33018867924528306
590,11681,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/Main.java,Main.Logger.logException(Exception),18551,guava,repos/guava/guava/src/com/google/common/eventbus/EventBus.java,"EventBus.handleSubscriberException(Throwable, SubscriberExceptionContext)",0.13740402502847957,0.20454545454545459
591,1489,commons-collections,repos/commons-collections/src/main/java/org/apache/commons/collections4/iterators/CollatingIterator.java,CollatingIterator.getIteratorIndex(),18892,guava,repos/guava/guava/src/com/google/common/collect/Iterators.java,Iterators.getLast(Iterator<T>),0.2386496766454271,0.32258064516129037
592,1216,commons-collections,repos/commons-collections/src/main/java/org/apache/commons/collections4/map/CompositeMap.java,CompositeMap.values(),29567,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/WeakHashMap.java,WeakHashMap.values(),0.8750712270538428,0.4339622641509434
593,7559,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-common/src/main/java/org/nd4j/util/StringUtils.java,StringUtils.TraditionalBinaryPrefix.valueOf(char),58582,openjdk11,repos/openjdk11/src/jdk.compiler/share/classes/com/sun/tools/javac/comp/Check.java,"Check.annotationApplicable(JCAnnotation, Symbol)",0.15855365385372325,0.07939508506616255
594,12521,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/nd/util/CharArrayUtils.java,CharArrayUtils.concat(char[][]),18071,guava,repos/guava/guava/src/com/google/common/io/ByteSink.java,ByteSink.write(byte[]),0.13205356717689648,0.3793103448275862
595,4874,commons-math,repos/commons-math/src/main/java/org/apache/commons/math4/geometry/partitioning/NodesSet.java,NodesSet.add(BSPTree<S>),48637,openjdk11,repos/openjdk11/src/java.xml/share/classes/com/sun/org/apache/xml/internal/serializer/TreeWalker.java,TreeWalker.startNode(Node),0.2083098290969434,0.04424778761061943
596,12646,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/nd/indexer/FileStateCache.java,FileStateCache.clear(),46313,openjdk11,repos/openjdk11/src/java.desktop/share/classes/javax/imageio/stream/MemoryCache.java,MemoryCache.reset(),0.13684176806246734,0.33333333333333337
597,5570,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-serde/nd4j-aeron/src/main/java/org/nd4j/aeron/ipc/AeronNDArraySerde.java,AeronNDArraySerde.getDirectByteBuffer(DirectBuffer),54782,openjdk11,repos/openjdk11/src/jdk.unsupported/share/classes/sun/misc/Unsafe.java,Unsafe.invokeCleaner(java.nio.ByteBuffer),0.17712840612052586,0.4545454545454546
598,18108,guava,repos/guava/guava/src/com/google/common/io/LittleEndianDataOutputStream.java,LittleEndianDataOutputStream.writeLong(long),26362,openjdk11,repos/openjdk11/src/java.base/share/classes/sun/security/provider/ByteArrayAccess.java,"ByteArrayAccess.i2bLittle(int[], int, byte[], int, int)",0.19438409551054825,0.10683760683760679
599,11218,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core.tests.model/workspace/Compiler/src/org/eclipse/jdt/internal/compiler/lookup/ParameterizedGenericMethodBinding.java,ParameterizedGenericMethodBinding.substitute(TypeBinding),18252,guava,repos/guava/guava/src/com/google/common/reflect/Types.java,"Types.newParameterizedType(Class<?>, Type[])",0.11587019558624498,0.042035398230088505
600,14785,freemind,repos/freemind/freemind/accessories/plugins/time/JMonthChooser.java,JMonthChooser.initNames(),36822,openjdk11,repos/openjdk11/src/jdk.javadoc/share/classes/com/sun/tools/javadoc/main/Comment.java,"Comment.firstSentenceTags(DocImpl, String)",0.12821976512944305,0.2716049382716049
601,8770,deeplearning4j,repos/deeplearning4j/deeplearning4j/deeplearning4j-modelimport/src/main/java/org/deeplearning4j/nn/modelimport/keras/Hdf5Archive.java,"Hdf5Archive.readAttributeAsString(String, String[])",53117,openjdk11,repos/openjdk11/src/java.xml/share/classes/com/sun/org/apache/bcel/internal/classfile/Attribute.java,Attribute.getName(),0.12692743259585793,0.25
602,11603,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core.tests.model/workspace/Converter/src/junit/swingui/DefaultFailureDetailView.java,DefaultFailureDetailView.getComponent(),40056,openjdk11,repos/openjdk11/src/java.desktop/share/classes/java/awt/Component.java,Component.preferredSize(),0.1262975858463816,0.3731343283582089
603,6348,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/autodiff/samediff/SameDiff.java,SameDiff.printFunction(DifferentialFunction),23686,openjdk11,repos/openjdk11/test/jdk/java/util/concurrent/forkjoin/Integrate.java,Integrate.computeFunction(double),0.12771945637171872,0.05128205128205132
604,2413,commons-lang,repos/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,"FastDatePrinter.selectNumberRule(int, int)",33536,openjdk11,repos/openjdk11/src/java.base/share/classes/com/sun/crypto/provider/CipherCore.java,CipherCore.setPadding(String),0.1299798531169418,0.16167664670658688
605,50320,openjdk11,repos/openjdk11/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/dom/DeferredDocumentImpl.java,DeferredDocumentImpl.ensureCapacity(int),60055,trove,repos/trove/core/src/test/java/gnu/trove/impl/hash/HashTestKit.java,"HashTestKit.checkFreeSlotCount(THash, Object[], Object)",0.11908863491232903,0.08056872037914697
606,2279,commons-lang,repos/commons-lang/src/main/java/org/apache/commons/lang3/concurrent/AtomicSafeInitializer.java,AtomicSafeInitializer.get(),9475,deeplearning4j,repos/deeplearning4j/deeplearning4j/deeplearning4j-ui-parent/deeplearning4j-play/src/main/java/org/deeplearning4j/ui/api/UIServer.java,UIServer.getInstance(),0.11451339056482164,0.36170212765957444
607,159,caffeine,repos/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/FrequencySketch.java,FrequencySketch.isNotInitialized(),37339,openjdk11,repos/openjdk11/src/java.desktop/windows/classes/sun/java2d/d3d/D3DRenderQueue.java,D3DRenderQueue.getInstance(),0.11793275989862913,0.17021276595744683
608,215,caffeine,repos/caffeine/caffeine/src/jmh/java/com/github/benmanes/caffeine/cache/impl/ConcurrentHashMapV7.java,"ConcurrentHashMapV7.putAll(Map<?, ?>)",30136,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/TreeMap.java,"TreeMap.putAll(Map<?, ?>)",0.8180751488975224,0.28205128205128205
609,17487,guava,repos/guava/guava-tests/benchmark/com/google/common/util/concurrent/MonitorBasedPriorityBlockingQueue.java,MonitorBasedPriorityBlockingQueue.toArray(T[]),28991,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/concurrent/LinkedTransferQueue.java,LinkedTransferQueue.toArray(T[]),0.8782829616191901,0.41666666666666663
610,17487,guava,repos/guava/guava-tests/benchmark/com/google/common/util/concurrent/MonitorBasedPriorityBlockingQueue.java,MonitorBasedPriorityBlockingQueue.toArray(T[]),28565,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/concurrent/ConcurrentLinkedQueue.java,ConcurrentLinkedQueue.toArray(T[]),0.8782829616191901,0.41666666666666663
611,14734,freemind,repos/freemind/freemind/accessories/plugins/time/JCalendar.java,JCalendar.setBackground(Color),45584,openjdk11,repos/openjdk11/src/java.desktop/share/classes/javax/swing/JTable.java,JTable.AccessibleJTable.AccessibleJTableCell.setBackground(Color),0.19643026745309425,0.42592592592592593
612,626,checkstyle,repos/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/javadoc/WriteTagCheck.java,WriteTagCheck.setTag(String),35754,openjdk11,repos/openjdk11/src/jdk.scripting.nashorn/share/classes/jdk/nashorn/internal/lookup/MethodHandleFactory.java,"MethodHandleFactory.traceArgs(DebugLogger, String, int, Object[])",0.13024423863962198,0.0977011494252874
613,7057,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/indexing/NDArrayIndex.java,"NDArrayIndex.interval(long, long, long, long)",41259,openjdk11,repos/openjdk11/src/java.desktop/share/classes/javax/swing/plaf/basic/BasicTabbedPaneUI.java,"BasicTabbedPaneUI.TabbedPaneLayout.padTabRun(int, int, int, int)",0.12152074707253142,0.1824561403508772
614,4833,commons-math,repos/commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/Cartesian3D.java,Cartesian3D.getDelta(),7449,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/ndarray/BaseSparseNDArrayCOO.java,BaseSparseNDArrayCOO.getVectorCoordinates(),0.13145840977429774,0.11458333333333337
615,5825,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-backends/nd4j-backend-impls/nd4j-cuda/src/main/java/org/nd4j/jita/handler/impl/CudaZeroHandler.java,CudaZeroHandler.getAllocationStatistics(),20754,openjdk11,repos/openjdk11/test/hotspot/jtreg/gc/survivorAlignment/SurvivorAlignmentTestMain.java,SurvivorAlignmentTestMain.baselineMemoryAllocation(),0.24934129137281763,0.4029850746268657
616,21,caffeine,repos/caffeine/caffeine/src/test/java/com/github/benmanes/caffeine/cache/testing/CacheGenerator.java,CacheGenerator.newCache(CacheContext),36435,openjdk11,repos/openjdk11/src/jdk.javadoc/share/classes/jdk/javadoc/internal/doclets/formats/html/LinkInfoImpl.java,LinkInfoImpl.setContext(Kind),0.12951858949005166,0.13756613756613756
617,1216,commons-collections,repos/commons-collections/src/main/java/org/apache/commons/collections4/map/CompositeMap.java,CompositeMap.values(),28432,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/HashMap.java,HashMap.values(),0.8720561666594804,0.4339622641509434
618,1470,commons-collections,repos/commons-collections/src/main/java/org/apache/commons/collections4/iterators/ReverseListIterator.java,ReverseListIterator.add(E),12579,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/nd/NdRawLinkedList.java,NdRawLinkedList.addMember(short),0.14295654024378013,0.0911949685534591
